sym0,sym1,sym2,sym3,sym4,sym5,sym6
R1,R0,R1,R7,R4,R4,R1
R1,R0,R1,R7,R1,R4,R1
R1,R0,R1,R7,R4,R4,R1
R1,R0,R1,R7,R4,R4,R1
R1,R0,R1,R7,R4,R4,R1
R1,R0,R1,R7,R4,R4,R1
R1,R0,R1,R7,R1,R4,R1
R1,R0,R1,R7,R1,R4,R1
R1,R0,R1,R7,R1,R4,R1
R1,R0,R1,R7,R4,R4,R1
R1,R0,R1,R7,R4,R4,R1
R1,R0,R1,R7,R4,R4,R1
R1,R0,R1,R7,R4,R4,R1
R1,R0,R1,R7,R4,R4,R1
R1,R0,R1,R7,R1,R4,R1
R1,R0,R1,R7,R1,R4,R1
R1,R0,R1,R7,R1,R4,R1
R1,R0,R1,R7,R4,R4,R1
R1,R0,R1,R7,R1,R4,R1
R1,R0,R1,R7,R1,R4,R1
R1,R0,R1,R7,R1,R4,R1
R1,R0,R1,R7,R1,R4,R1
R1,R0,R1,R7,R1,R4,R1
R1,R0,R1,R7,R1,R1,R1
R1,R0,R1,R7,R1,R1,R1
R0,R0,R1,R7,R1,R1,R1
R0,R0,R1,R7,R0,R1,R1
R0,R0,R1,R7,R0,R0,R1
R0,R3,R1,R7,R0,R0,R1
R0,R3,R1,R7,R0,R0,R1
R0,R3,R1,R7,R0,R0,R1
R0,R3,R1,R16,R0,R0,R1
R0,R3,R1,R16,R0,R0,R1
R0,R3,R1,R16,R0,R0,R1
R0,R3,R1,R16,R0,R0,R1
R0,R3,R1,R16,R0,R0,R1
R0,R3,R1,R16,R0,R0,R1
R0,R3,R1,R7,R0,R0,R1
R0,R0,R1,R7,R0,R0,R1
R0,R0,R1,R7,R0,R0,R1
R0,R0,R1,R7,R0,R1,R1
R0,R0,R1,R7,R0,R1,R1
R0,R0,R1,R7,R0,R1,R1
R0,R0,R1,R7,R1,R1,R1
R1,R0,R1,R7,R1,R1,R1
R1,R0,R1,R7,R1,R1,R1
R1,R0,R1,R7,R1,R1,R1
R1,R0,R1,R4,R1,R1,R1
R1,R0,R1,R4,R1,R1,R1
R1,R0,R1,R4,R1,R1,R1
R1,R0,R1,R4,R1,R4,R1
R1,R0,R1,R4,R1,R1,R1
R1,R0,R1,R4,R1,R4,R1
R1,R0,R1,R4,R1,R4,R1
R1,R0,R1,R4,R1,R4,R1
R1,R0,R1,R4,R1,R4,R1
R1,R0,R1,R4,R1,R4,R1
R1,R0,R1,R4,R1,R4,R1
R1,R0,R1,R4,R1,R4,R1
R1,R0,R1,R4,R1,R4,R1
R1,R0,R1,R4,R1,R4,R1
R1,R0,R1,R4,R4,R4,R1
R1,R0,R1,R4,R1,R4,R1
R1,R0,R1,R4,R1,R4,R1
R1,R0,R1,R4,R1,R4,R1
R1,R0,R1,R4,R1,R4,R1
R1,R0,R1,R4,R1,R4,R1
R1,R0,R1,R4,R1,R4,R1
R1,R0,R1,R4,R1,R4,R1
R1,R0,R1,R4,R1,R4,R1
R1,R0,R1,R4,R1,R4,R1
R1,R0,R1,R4,R1,R4,R1
R1,R0,R1,R4,R1,R4,R1
R1,R0,R1,R4,R1,R4,R1
R1,R0,R1,R4,R1,R4,R1
R1,R0,R1,R4,R1,R4,R1
R1,R0,R1,R4,R1,R4,R1
R1,R0,R4,R4,R1,R1,R1
R1,R0,R1,R4,R1,R4,R1
R4,R0,R4,R3,R1,R4,R4
R4,R0,R4,R3,R1,R4,R4
R4,R0,R4,R3,R1,R4,R4
R4,R0,R4,R3,R1,R4,R4
R4,R0,R4,R3,R0,R4,R4
R4,R0,R4,R3,R0,R4,R4
R4,R0,R4,R3,R0,R4,R4
R4,R0,R4,R3,R0,R4,R4
R4,R0,R4,R3,R0,R4,R4
R4,R0,R4,R3,R0,R4,R4
R4,R0,R4,R3,R0,R4,R4
R4,R0,R4,R3,R0,R1,R4
R4,R0,R4,R3,R0,R1,R4
R4,R0,R4,R3,R0,R1,R4
R4,R0,R4,R3,R0,R1,R4
R4,R0,R4,R3,R1,R1,R4
R4,R0,R4,R3,R1,R1,R4
R4,R0,R4,R3,R1,R1,R4
R1,R0,R4,R3,R1,R1,R4
R1,R0,R4,R4,R1,R1,R4
R1,R0,R4,R4,R1,R1,R4
R1,R0,R4,R4,R1,R1,R4
R1,R0,R4,R4,R1,R1,R4
R1,R0,R4,R4,R1,R4,R4
R1,R1,R4,R4,R1,R1,R1
R1,R1,R4,R4,R1,R1,R1
R1,R1,R4,R4,R1,R1,R1
R1,R1,R4,R4,R1,R1,R1
R1,R1,R4,R4,R1,R1,R1
R1,R1,R4,R4,R1,R4,R1
R1,R1,R4,R4,R1,R1,R1
R1,R1,R4,R4,R1,R4,R1
R1,R1,R4,R4,R1,R4,R1
R1,R1,R4,R4,R1,R4,R1
R1,R1,R4,R4,R1,R4,R1
R1,R1,R1,R4,R1,R4,R1
R1,R1,R1,R4,R1,R4,R1
R1,R1,R1,R4,R1,R4,R1
R1,R1,R1,R4,R1,R4,R1
R1,R1,R1,R4,R1,R4,R1
R1,R1,R1,R4,R1,R4,R1
R1,R1,R1,R4,R1,R4,R1
R1,R1,R1,R4,R1,R4,R1
R1,R1,R1,R4,R1,R4,R1
R1,R1,R1,R4,R1,R4,R1
R1,R1,R1,R4,R1,R4,R1
R1,R1,R1,R4,R1,R4,R1
R1,R1,R1,R4,R1,R4,R1
R1,R1,R1,R4,R1,R4,R1
R1,R1,R4,R4,R4,R4,R1
R1,R1,R4,R4,R4,R4,R1
R1,R1,R4,R4,R4,R4,R1
R2,R1,R4,R4,R4,R4,R1
R2,R1,R4,R4,R3,R4,R1
R2,R1,R4,R4,R12,R4,R1
R2,R1,R4,R4,R12,R3,R1
R2,R1,R4,R4,R12,R3,R1
R2,R1,R4,R4,R12,R12,R1
R2,R1,R4,R4,R12,R12,R1
R2,R1,R4,R4,R12,R12,R1
R2,R1,R4,R4,R12,R12,R1
R2,R1,R4,R4,R12,R12,R1
R2,R1,R4,R4,R12,R12,R1
R2,R1,R4,R4,R12,R12,R1
R2,R1,R4,R4,R12,R4,R1
R2,R1,R4,R4,R12,R4,R1
R2,R1,R4,R4,R12,R4,R1
R1,R1,R4,R4,R12,R4,R1
R1,R1,R4,R4,R12,R4,R1
R1,R1,R4,R4,R3,R4,R1
R1,R1,R4,R4,R3,R4,R1
R1,R1,R4,R4,R3,R4,R1
R1,R1,R4,R4,R4,R4,R1
R1,R1,R4,R4,R4,R4,R1
R1,R1,R4,R4,R4,R4,R1
R1,R1,R4,R4,R4,R4,R1
R1,R1,R4,R4,R4,R4,R1
R1,R1,R4,R4,R4,R4,R1
R1,R1,R4,R4,R4,R4,R1
R1,R1,R4,R4,R1,R4,R1
R1,R1,R4,R4,R1,R4,R1
R1,R1,R4,R4,R1,R4,R1
R1,R1,R1,R4,R1,R4,R1
R1,R1,R1,R4,R4,R4,R1
R1,R1,R1,R4,R4,R4,R1
R1,R1,R1,R4,R4,R4,R1
R1,R1,R1,R4,R1,R4,R1
R1,R1,R1,R4,R1,R4,R1
R1,R1,R1,R4,R1,R4,R1
R1,R1,R1,R4,R1,R4,R1
R1,R1,R1,R4,R1,R4,R1
R1,R1,R1,R4,R1,R4,R1
R1,R1,R1,R4,R1,R4,R1
R1,R1,R1,R4,R1,R4,R1
R1,R1,R1,R4,R1,R4,R1
R1,R1,R1,R4,R1,R4,R1
R1,R10,R1,R4,R1,R4,R1
R1,R10,R1,R4,R1,R4,R1
R1,R10,R1,R4,R1,R4,R1
R1,R10,R1,R4,R1,R4,R1
R1,R10,R1,R4,R1,R4,R1
R1,R10,R1,R4,R4,R4,R1
R1,R10,R1,R1,R4,R4,R1
R1,R10,R1,R1,R4,R4,R1
R10,R10,R1,R1,R3,R3,R1
R10,R10,R1,R1,R3,R3,R1
R10,R10,R1,R2,R3,R3,R10
R10,R10,R10,R2,R6,R3,R10
R10,R10,R10,R2,R6,R6,R10
R10,R10,R10,R2,R6,R6,R10
R10,R10,R10,R2,R6,R6,R10
R10,R11,R10,R2,R6,R6,R10
R10,R11,R10,R2,R6,R6,R10
R10,R11,R10,R2,R6,R6,R10
R10,R11,R10,R2,R6,R6,R10
R10,R10,R10,R2,R6,R6,R10
R10,R10,R10,R2,R6,R6,R10
R10,R10,R10,R2,R6,R6,R10
R10,R10,R10,R2,R6,R3,R10
R10,R10,R1,R2,R6,R3,R10
R10,R10,R1,R1,R3,R3,R1
R10,R10,R1,R1,R3,R3,R1
R10,R10,R1,R1,R3,R3,R1
R1,R10,R1,R1,R3,R4,R1
R1,R10,R1,R1,R3,R4,R1
R1,R10,R1,R1,R3,R4,R1
R1,R10,R1,R1,R4,R4,R1
R1,R10,R1,R1,R4,R4,R1
R1,R10,R1,R1,R4,R4,R1
R1,R10,R1,R1,R4,R4,R1
R1,R10,R1,R1,R4,R4,R1
R1,R10,R1,R1,R4,R4,R1
R1,R10,R1,R1,R4,R4,R1
R1,R10,R1,R1,R4,R4,R1
R1,R10,R1,R1,R4,R4,R1
R1,R10,R1,R1,R4,R4,R1
R1,R10,R1,R1,R4,R4,R1
R1,R10,R1,R1,R4,R4,R1
R1,R10,R1,R1,R4,R4,R1
R1,R10,R1,R1,R4,R4,R1
R1,R10,R1,R1,R4,R4,R1
R1,R10,R1,R1,R4,R4,R1
R1,R10,R1,R1,R4,R4,R1
R1,R10,R1,R1,R4,R4,R1
R1,R10,R1,R1,R4,R4,R1
R1,R10,R1,R1,R4,R4,R1
R1,R10,R1,R1,R4,R4,R1
R1,R10,R1,R1,R4,R4,R1
R1,R10,R1,R1,R4,R4,R1
R1,R10,R1,R1,R4,R4,R1
R1,R10,R1,R1,R4,R4,R1
R1,R10,R1,R1,R1,R4,R1
R1,R10,R1,R1,R1,R4,R1
R1,R10,R1,R1,R1,R4,R1
R1,R10,R1,R1,R1,R4,R1
R1,R10,R1,R1,R1,R4,R1
R1,R10,R1,R1,R1,R4,R1
R1,R10,R1,R1,R1,R4,R1
R1,R10,R1,R1,R1,R1,R1
R1,R10,R1,R1,R1,R4,R1
R1,R10,R1,R1,R1,R4,R1
R1,R10,R1,R1,R1,R1,R1
R1,R10,R1,R1,R1,R4,R1
R1,R10,R1,R1,R1,R4,R1
R1,R10,R1,R1,R1,R4,R1
R1,R10,R1,R1,R1,R4,R1
R1,R10,R1,R1,R1,R1,R1
R1,R10,R1,R1,R1,R1,R1
R1,R10,R1,R1,R4,R4,R1
R1,R10,R1,R1,R4,R4,R1
R1,R11,R1,R1,R4,R4,R1
R1,R11,R1,R1,R4,R4,R4
R0,R11,R1,R1,R4,R4,R4
R0,R11,R1,R1,R4,R5,R4
R0,R11,R1,R1,R5,R5,R4
R0,R14,R1,R1,R8,R17,R4
R0,R14,R1,R1,R17,R17,R4
R0,R14,R1,R1,R17,R17,R4
R0,R14,R1,R1,R17,R17,R5
R0,R14,R1,R1,R17,R17,R5
R0,R14,R1,R1,R17,R17,R5
R0,R14,R1,R1,R17,R17,R5
R0,R14,R1,R1,R17,R17,R5
R0,R14,R1,R1,R17,R17,R5
R0,R14,R1,R1,R17,R17,R2
R0,R14,R1,R1,R17,R17,R2
R0,R13,R1,R1,R17,R8,R2
R0,R13,R1,R1,R8,R8,R1
R0,R13,R1,R1,R8,R8,R1
R0,R13,R1,R1,R5,R5,R1
R0,R13,R1,R1,R4,R5,R1
R0,R13,R1,R1,R4,R4,R1
R0,R13,R1,R1,R4,R4,R1
R0,R13,R1,R1,R4,R4,R1
R0,R13,R1,R1,R4,R4,R1
R0,R12,R1,R1,R4,R4,R1
R1,R12,R1,R1,R4,R4,R1
R1,R12,R1,R1,R4,R4,R1
R1,R12,R1,R1,R4,R4,R1
R1,R12,R1,R1,R4,R4,R1
R1,R12,R1,R1,R4,R4,R1
R1,R12,R1,R1,R4,R4,R1
R1,R12,R1,R1,R4,R4,R1
R1,R12,R1,R1,R4,R4,R1
R1,R12,R1,R1,R4,R4,R1
R1,R12,R1,R1,R4,R4,R1
R1,R12,R1,R1,R4,R4,R1
R1,R12,R1,R1,R4,R4,R1
R1,R12,R1,R1,R4,R4,R1
R1,R12,R1,R1,R4,R4,R1
R1,R12,R1,R1,R4,R4,R1
R1,R12,R1,R1,R4,R4,R1
R1,R12,R1,R1,R4,R4,R1
R1,R12,R1,R1,R4,R4,R1
R1,R12,R1,R1,R4,R4,R1
R1,R12,R1,R1,R4,R4,R1
R1,R12,R1,R1,R4,R4,R1
R1,R12,R1,R1,R4,R4,R1
R1,R12,R1,R1,R4,R4,R1
R1,R12,R1,R1,R4,R4,R1
R1,R12,R1,R1,R4,R4,R1
R1,R12,R1,R1,R4,R4,R1
R1,R12,R1,R1,R4,R4,R1
R1,R12,R1,R1,R4,R4,R1
R1,R12,R1,R1,R4,R4,R1
R1,R12,R1,R1,R4,R1,R1
R1,R12,R1,R1,R4,R4,R1
R1,R12,R1,R1,R4,R4,R1
R1,R12,R1,R1,R4,R4,R1
R1,R12,R1,R1,R4,R4,R1
R1,R12,R1,R1,R4,R4,R1
R1,R12,R1,R1,R4,R4,R1
R1,R12,R1,R1,R4,R4,R1
R1,R12,R1,R1,R4,R4,R1
R1,R12,R1,R1,R4,R1,R1
R1,R12,R4,R1,R1,R1,R1
R4,R12,R4,R0,R1,R1,R4
R4,R12,R4,R9,R1,R1,R4
R4,R13,R13,R12,R1,R1,R4
R4,R13,R13,R12,R10,R10,R13
R3,R13,R13,R12,R10,R10,R13
R7,R16,R16,R12,R10,R10,R16
R16,R16,R16,R21,R10,R10,R16
R16,R16,R16,R21,R10,R19,R16
R16,R16,R16,R21,R19,R19,R16
R16,R16,R16,R21,R19,R19,R16
R16,R16,R16,R21,R19,R19,R16
R16,R16,R16,R21,R19,R20,R16
R16,R16,R16,R21,R19,R20,R16
R16,R16,R16,R21,R19,R20,R16
R16,R16,R17,R21,R19,R20,R15
R16,R16,R17,R21,R19,R20,R15
R16,R16,R17,R21,R19,R20,R15
R16,R16,R17,R21,R19,R20,R15
R16,R16,R17,R21,R19,R20,R15
R16,R16,R17,R21,R19,R20,R15
R13,R16,R17,R12,R19,R11,R15
R13,R16,R14,R12,R10,R11,R15
R4,R13,R14,R12,R10,R10,R12
R4,R13,R13,R9,R10,R10,R12
R4,R13,R13,R9,R10,R10,R12
R4,R12,R4,R9,R10,R10,R12
R4,R12,R4,R9,R10,R10,R4
R4,R12,R4,R9,R10,R1,R4
R4,R12,R4,R9,R1,R1,R4
R4,R12,R4,R0,R1,R1,R4
R4,R12,R4,R0,R1,R1,R4
R4,R12,R4,R0,R1,R1,R4
R4,R12,R4,R0,R1,R1,R4
R1,R12,R4,R0,R1,R1,R4
R1,R12,R4,R0,R1,R1,R4
R1,R12,R4,R0,R1,R1,R4
R1,R12,R4,R1,R1,R1,R4
R1,R12,R4,R1,R1,R1,R4
R1,R12,R4,R1,R1,R1,R4
R1,R12,R4,R1,R1,R1,R1
R1,R12,R4,R1,R1,R1,R1
R1,R12,R4,R1,R4,R1,R1
R1,R12,R4,R1,R4,R1,R1
R1,R12,R4,R1,R4,R1,R1
R1,R12,R4,R1,R4,R1,R1
R1,R12,R4,R1,R4,R1,R1
R1,R12,R4,R1,R4,R1,R1
R1,R12,R1,R1,R4,R4,R1
R1,R12,R1,R1,R4,R1,R1
R1,R12,R1,R1,R4,R4,R1
R1,R12,R1,R1,R4,R4,R1
R1,R12,R1,R1,R4,R4,R1
R1,R12,R1,R1,R4,R4,R1
R1,R12,R1,R1,R4,R4,R1
R1,R12,R1,R1,R4,R4,R1
R1,R12,R1,R1,R4,R4,R1
R1,R12,R1,R1,R4,R4,R1
R1,R12,R1,R1,R4,R4,R1
R1,R12,R1,R1,R4,R4,R1
R1,R12,R1,R1,R4,R4,R1
R1,R9,R1,R1,R4,R4,R1
R1,R9,R1,R1,R4,R4,R1
R1,R9,R1,R1,R4,R4,R1
R1,R9,R1,R1,R4,R4,R1
R1,R9,R1,R1,R4,R4,R1
R1,R9,R1,R1,R4,R1,R1
R1,R9,R1,R1,R4,R4,R1
R1,R9,R1,R1,R4,R4,R1
R1,R9,R1,R1,R4,R4,R1
R1,R9,R4,R0,R1,R1,R4
R1,R12,R4,R0,R1,R1,R4
R9,R21,R13,R10,R1,R0,R13
R9,R21,R12,R10,R4,R0,R14
R12,R21,R12,R10,R13,R9,R14
R12,R22,R12,R10,R13,R9,R14
R12,R22,R12,R13,R13,R9,R14
R21,R25,R21,R13,R13,R9,R23
R21,R25,R21,R23,R13,R18,R23
R21,R25,R21,R23,R22,R21,R23
R21,R25,R21,R23,R21,R21,R23
R21,R25,R21,R23,R21,R21,R20
R21,R26,R18,R23,R21,R21,R20
R21,R26,R18,R23,R21,R21,R19
R19,R26,R19,R23,R21,R21,R19
R19,R25,R19,R20,R21,R21,R19
R19,R25,R20,R20,R24,R21,R18
R19,R25,R20,R20,R24,R24,R18
R19,R25,R20,R20,R24,R24,R18
R19,R25,R20,R11,R24,R24,R18
R19,R25,R20,R11,R24,R15,R18
R19,R25,R11,R11,R15,R12,R18
R10,R22,R11,R11,R12,R12,R9
R10,R21,R11,R11,R12,R12,R9
R10,R21,R11,R2,R12,R12,R9
R10,R21,R11,R2,R12,R4,R9
R10,R21,R11,R2,R12,R4,R9
R10,R21,R11,R1,R3,R4,R9
R10,R21,R10,R1,R3,R4,R9
R10,R21,R10,R1,R3,R4,R9
R10,R21,R10,R1,R4,R4,R10
R10,R21,R10,R1,R4,R4,R10
R10,R21,R10,R1,R4,R4,R10
R10,R21,R10,R1,R4,R4,R10
R10,R21,R1,R1,R4,R4,R10
R10,R21,R1,R1,R4,R4,R1
R1,R21,R1,R1,R4,R4,R1
R1,R21,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R18,R1,R1,R4,R4,R1
R1,R19,R1,R1,R4,R4,R1
R1,R19,R1,R1,R4,R4,R1
R1,R19,R1,R1,R4,R4,R1
R1,R19,R1,R1,R4,R4,R1
R1,R19,R1,R1,R4,R4,R1
R1,R19,R1,R1,R4,R4,R1
R1,R19,R1,R1,R4,R4,R1
R1,R19,R1,R1,R4,R4,R1
R1,R19,R1,R1,R4,R4,R1
R1,R19,R1,R1,R4,R4,R1
R1,R19,R1,R1,R4,R4,R1
R1,R19,R1,R1,R4,R4,R1
R1,R19,R1,R1,R4,R4,R1
R1,R19,R1,R1,R4,R4,R1
R1,R19,R1,R1,R4,R4,R1
R1,R19,R1,R1,R4,R4,R1
R1,R19,R1,R1,R4,R4,R1
R1,R19,R1,R1,R4,R4,R1
R1,R19,R1,R1,R4,R4,R1
R1,R19,R1,R1,R4,R4,R1
R1,R19,R1,R1,R4,R4,R1
R1,R19,R1,R1,R4,R4,R1
R1,R19,R1,R1,R4,R4,R1
R1,R19,R1,R1,R4,R4,R1
R1,R19,R1,R1,R4,R4,R1
R1,R19,R1,R1,R4,R4,R1
R1,R19,R1,R1,R4,R4,R1
R1,R19,R1,R1,R4,R4,R1
R1,R19,R1,R1,R4,R4,R1
R1,R19,R1,R1,R4,R4,R1
R1,R19,R1,R1,R4,R4,R1
R1,R19,R1,R1,R4,R4,R1
R1,R19,R1,R1,R4,R4,R1
R1,R19,R1,R1,R4,R4,R1
R1,R19,R1,R1,R4,R4,R1
R1,R19,R1,R1,R4,R4,R1
R1,R19,R1,R1,R4,R4,R1
R1,R19,R1,R1,R4,R4,R1
R1,R19,R1,R1,R4,R4,R1
