0,1,2,3,4,5,6,7,8
CCC,CCC,CCC,AAA,CCC,CCC,CCC,ABA,AAA
CCC,CCC,CCC,AAA,CCC,CCC,CCC,BAA,AAA
CCC,CCC,CCC,AAA,CCC,CCC,CCC,AAA,AAA
CCC,CCC,CCC,AAA,CCC,CCC,CCC,AAB,AAA
CCC,CCC,CCC,AAA,CCC,CCC,CCC,ABB,AAA
CCC,CCB,CCC,AAA,CCC,CCC,CCC,BBA,AAA
CCC,CBC,CCC,AAA,CCC,CCC,CCC,BAA,AAA
CCC,BCC,CCC,AAC,CCC,CCC,CCC,AAB,AAA
CCC,CCC,CCC,ACC,CCC,CCC,CCC,ABB,AAA
CCC,CCC,CCC,CCC,CCC,CCC,CCC,BBB,AAA
CCC,CCC,CCB,CCB,CCC,CCC,CCC,BBB,AAA
CCC,CCC,CBB,CBB,CCC,CCC,CCC,BBB,AAA
CCC,CCC,BBB,BBB,CCC,CCC,CCC,BBA,AAA
CCC,CCC,BBB,BBB,CCC,CCB,CCC,BAA,AAA
CCC,CCC,BBB,BBB,CCC,CBB,CCC,AAB,AAA
CCC,CCC,BBB,BBB,CCC,BBB,CCC,ABB,AAA
CCC,CCC,BBB,BBB,CCC,BBB,CCC,BBB,AAA
CCC,CCB,BBA,BBB,CCC,BBB,CCC,BBB,AAA
CCC,CBC,BAA,BBB,CCC,BBC,CCC,BBC,AAA
CCC,BCB,AAA,BBB,CCC,BCB,CCC,BCB,AAA
CCC,CBB,AAB,BBB,CCC,CBC,CCC,CBB,AAA
CCC,BBB,ABB,BBB,CCC,BCC,CCC,BBB,AAB
CCC,BBB,BBC,BBB,CCC,CCB,CCC,BBB,ABB
CCC,BBC,BCB,BBB,CCC,CBB,CCC,BBB,BBA
CCC,BCB,CBB,BBB,CCC,BBC,CCC,BBB,BAB
CCC,CBB,BBC,BBB,CCC,BCC,CCC,BBB,ABA
CCC,BBC,BCB,BBB,CCC,CCC,CCC,BBB,BAC
CCC,BCC,CBC,BBB,CCC,CCB,CCC,BBB,ACB
CCC,CCC,BCB,BBB,CCC,CBB,CCC,BBB,CBB
CCC,CCC,CBC,BBB,CCC,BBB,CCC,BBB,BBB
CCC,CCC,BCC,BBB,CCC,BBB,CCC,BBC,BBB
CCC,CCC,CCA,BBA,CCC,BBB,CCC,BCB,BBB
CCC,CCB,CAA,BAA,CCC,BBB,CCC,CBC,BBC
CCC,CBB,AAB,AAB,CCC,BBB,CCC,BCB,BCB
CCC,BBB,ABB,ABB,CCC,BBB,CCC,CBB,CBB
CCC,BBB,BBB,BBB,CCC,BBA,CCC,BBB,BBB
CCC,BBA,BBB,BBC,CCC,BAB,CCC,BBB,BBB
CCC,BAA,BBC,BCB,CCC,ABB,CCC,BBB,BBB
CCC,AAB,BCC,CBC,CCC,BBB,CCC,BBB,BBB
CCC,ABB,CCC,BCB,CCC,BBA,CCC,BBB,BBB
CCC,BBA,CCC,CBB,CCC,BAA,CCC,BBB,BBB
CCC,BAA,CCB,BBB,CCC,AAA,CCC,BBB,BBB
CCC,AAA,CBC,BBB,CCC,AAB,CCC,BBB,BBB
CCC,AAB,BCC,BBB,CCC,ABB,CCC,BBC,BBA
CCC,ABA,CCB,BBB,CCC,BBB,CCC,BCC,BAB
CCC,BAA,CBC,BBB,CCC,BBB,CCC,CCB,ABB
CCC,AAA,BCB,BBA,CCC,BBB,CCC,CBC,BBA
CCC,AAA,CBA,BAA,CCC,BBB,CCC,BCA,BAA
CCC,AAA,BAA,AAA,CCC,BBA,CCC,CAA,AAA
CCC,AAA,AAA,AAA,CCC,BAA,CCC,AAB,AAA
CCC,AAA,AAA,AAA,CCC,AAA,CCC,ABB,AAA
CCC,AAA,AAA,AAA,CCC,AAA,CCC,BBB,AAA
CCC,AAA,AAA,AAA,CCC,AAB,CCC,BBB,AAA
CCC,AAA,AAA,AAA,CCC,ABA,CCC,BBB,AAA
CCC,AAA,AAA,AAB,CCC,BAA,CCC,BBB,AAA
CCC,AAA,AAA,ABB,CCC,AAA,CCC,BBB,AAA
CCC,AAA,AAA,BBB,CCC,AAC,CCC,BBB,AAB
CCC,AAA,AAA,BBA,CCC,ACC,CCC,BBB,ABB
CCC,AAA,AAA,BAB,CCC,CCB,CCC,BBB,BBB
CCC,AAB,AAA,ABB,CCC,CBB,CCC,BBB,BBB
CCC,ABB,AAB,BBB,CCC,BBB,CCC,BBB,BBC
CCC,BBB,ABB,BBC,CCC,BBB,CCC,BBB,BCC
CCC,BBC,BBC,BCC,CCC,BBB,CCC,BBB,CCC
CCC,BCC,BCC,CCC,CCC,BBB,CCC,BBC,CCC
CCC,CCC,CCC,CCC,CCC,BBB,CCC,BCB,CCC
CCC,CCC,CCC,CCC,CCC,BBB,CCC,CBB,CCC
CCC,CCC,CCC,CCC,CCC,BBB,CCC,BBB,CCC
CCC,CCC,CCC,CCC,CCC,BBB,CCC,BBA,CCC
CCC,CCC,CCC,CCC,CCC,BBB,CCC,BAA,CCC
CCC,CCC,CCC,CCC,CCC,BBC,CCC,AAA,CCC
CCC,CCC,CCC,CCC,CCC,BCC,CCC,AAB,CCC
CCC,CCC,CCC,CCC,CCC,CCC,CCC,ABA,CCC
CCC,CCC,CCC,CCC,CCC,CCC,CCC,BAC,CCC
CCC,CCC,CCC,CCC,CCC,CCB,CCC,ACC,CCC
CCC,CCB,CCC,CCC,CCC,CBC,CCC,CCB,CCC
CCC,CBB,CCC,CCB,CCC,BCC,CCC,CBC,CCB
CCC,BBB,CCC,CBB,CCC,CCC,CCC,BCB,CBB
CCC,BBB,CCC,BBB,CCC,CCA,CCC,CBB,BBB
CCC,BBB,CCC,BBB,CCC,CAA,CCC,BBB,BBB
CCC,BBB,CCC,BBB,CCC,AAA,CCC,BBB,BBB
CCC,BBC,CCB,BBB,CCC,AAC,CCC,BBB,BBB
CCC,BCC,CBC,BBC,CCC,ACB,CCC,BBB,BBB
CCC,CCC,BCC,BCC,CCC,CBA,CCC,BBB,BBB
CCC,CCC,CCB,CCB,CCC,BAA,CCC,BBA,BBB
CCC,CCC,CBB,CBB,CCC,AAB,CCC,BAA,BBB
CCC,CCC,BBB,BBB,CCC,ABB,CCC,AAB,BBC
CCC,CCC,BBB,BBC,CCC,BBB,CCC,ABB,BCC
CCC,CCB,BBB,BCC,CCC,BBB,CCC,BBB,CCC
CCC,CBC,BBB,CCC,CCC,BBB,CCC,BBB,CCC
CCC,BCB,BBB,CCB,CCC,BBA,CCC,BBB,CCC
CCC,CBB,BBB,CBB,CCC,BAB,CCC,BBB,CCC
CCC,BBB,BBC,BBA,CCC,ABB,CCC,BBB,CCC
CCC,BBB,BCA,BAB,CCC,BBB,CCC,BBB,CCC
CCC,BBB,CAB,ABB,CCC,BBA,CCC,BBC,CCC
CCC,BBB,ABB,BBB,CCC,BAA,CCC,BCC,CCC
CCC,BBB,BBC,BBB,CCC,AAA,CCC,CCC,CCC
CCC,BBC,BCC,BBB,CCC,AAB,CCC,CCC,CCC
CCC,BCC,CCC,BBB,CCC,ABB,CCC,CCC,CCC
CCC,CCC,CCC,BBB,CCC,BBB,CCC,CCC,CCC
CCC,CCC,CCB,BBA,CCC,BBC,CCC,CCC,CCB
CCC,CCC,CBC,BAA,CCC,BCC,CCC,CCB,CBB
CCC,CCB,BCC,AAB,CCC,CCB,CCC,CBA,BBA
CCC,CBB,CCC,ABB,CCC,CBC,CCC,BAA,BAA
CCC,BBB,CCB,BBB,CCC,BCC,CCC,AAB,AAA
CCC,BBA,CBC,BBB,CCC,CCC,CCC,ABB,AAA
CCC,BAC,BCA,BBB,CCC,CCB,CCC,BBA,AAA
CCC,ACC,CAB,BBC,CCC,CBB,CCC,BAA,AAA
CCC,CCC,ABA,BCB,CCC,BBB,CCC,AAB,AAA
CCC,CCC,BAB,CBB,CCC,BBB,CCC,ABB,AAB
CCC,CCB,ABA,BBB,CCC,BBB,CCC,BBB,ABA
CCC,CBC,BAB,BBB,CCC,BBB,CCC,BBB,BAA
CCC,BCB,ABB,BBB,CCC,BBB,CCC,BBB,AAA
CCC,CBB,BBB,BBB,CCC,BBB,CCC,BBC,AAA
CCC,BBA,BBB,BBB,CCC,BBB,CCC,BCA,AAC
CCC,BAB,BBA,BBC,CCC,BBB,CCC,CAA,ACB
CCC,ABA,BAB,BCC,CCC,BBC,CCC,AAA,CBC
CCC,BAA,ABC,CCC,CCC,BCC,CCC,AAA,BCA
CCC,AAC,BCC,CCC,CCC,CCC,CCC,AAA,CAA
CCC,ACC,CCC,CCC,CCC,CCC,CCC,AAA,AAA
CCC,CCC,CCC,CCC,CCC,CCC,CCC,AAA,AAB
CCC,CCC,CCC,CCC,CCC,CCC,CCC,AAB,ABC
CCC,CCC,CCC,CCC,CCC,CCC,CCC,ABB,BCC
CCC,CCC,CCC,CCC,CCC,CCC,CCC,BBB,CCB
CCC,CCC,CCC,CCC,CCC,CCC,CCC,BBC,CBC
CCC,CCC,CCC,CCC,CCC,CCC,CCC,BCC,BCC
CCC,CCC,CCC,CCC,CCC,CCC,CCC,CCC,CCC
CCC,CCC,CCC,CCB,CCC,CCC,CCC,CCC,CCC
CCC,CCB,CCB,CBB,CCC,CCB,CCC,CCC,CCB
CCC,CBB,CBB,BBB,CCC,CBB,CCC,CCB,CBA
CCC,BBA,BBA,BBA,CCC,BBA,CCC,CBB,BAB
CCC,BAA,BAA,BAA,CCC,BAA,CCC,BBB,ABB
CCC,AAA,AAA,AAA,CCC,AAA,CCC,BBA,BBA
CCC,AAA,AAA,AAA,CCC,AAA,CCC,BAA,BAA
CCC,AAA,AAA,AAA,CCC,AAA,CCC,AAA,AAA
CCC,AAA,AAA,AAA,CCC,AAA,CCC,AAA,AAA
CCC,AAA,AAA,AAA,CCC,AAA,CCC,AAA,AAA
CCC,AAA,AAA,AAA,CCC,AAA,CCC,AAB,AAB
CCC,AAA,AAA,AAB,CCC,AAA,CCC,ABB,ABB
CCC,AAA,AAB,ABB,CCC,AAA,CCC,BBB,BBC
CCC,AAB,ABB,BBA,CCC,AAB,CCC,BBC,BCC
CCC,ABB,BBB,BAB,CCC,ABB,CCC,BCC,CCC
CCC,BBB,BBB,ABB,CCC,BBB,CCC,CCC,CCB
CCC,BBB,BBB,BBB,CCC,BBB,CCC,CCC,CBC
CCC,BBB,BBC,BBC,CCC,BBB,CCC,CCC,BCB
CCC,BBB,BCC,BCC,CCC,BBB,CCC,CCC,CBB
CCC,BBC,CCC,CCC,CCC,BBB,CCC,CCC,BBB
CCC,BCB,CCB,CCC,CCC,BBB,CCC,CCC,BBB
CCC,CBB,CBB,CCC,CCC,BBB,CCC,CCC,BBB
CCC,BBB,BBB,CCC,CCC,BBB,CCC,CCC,BBB
CCC,BBB,BBB,CCB,CCC,BBB,CCC,CCB,BBB
CCC,BBC,BBC,CBB,CCC,BBA,CCC,CBB,BBA
CCC,BCC,BCC,BBB,CCC,BAB,CCC,BBC,BAA
CCC,CCC,CCB,BBB,CCC,ABA,CCC,BCB,AAA
CCC,CCC,CBC,BBB,CCC,BAB,CCC,CBB,AAA
CCC,CCC,BCC,BBA,CCC,ABB,CCC,BBC,AAA
CCC,CCC,CCC,BAA,CCC,BBB,CCC,BCB,AAA
CCC,CCB,CCB,AAA,CCC,BBB,CCC,CBB,AAA
CCC,CBB,CBB,AAB,CCC,BBB,CCC,BBC,AAB
CCC,BBC,BBB,ABB,CCC,BBB,CCC,BCB,ABB
CCC,BCC,BBA,BBA,CCC,BBB,CCC,CBB,BBB
CCC,CCB,BAA,BAA,CCC,BBA,CCC,BBA,BBB
CCC,CBC,AAA,AAA,CCC,BAB,CCC,BAB,BBA
CCC,BCB,AAA,AAA,CCC,ABB,CCC,ABA,BAA
CCC,CBB,AAB,AAA,CCC,BBB,CCC,BAB,AAA
CCC,BBC,ABB,AAB,CCC,BBA,CCC,ABB,AAA
CCC,BCB,BBA,ABB,CCC,BAA,CCC,BBB,AAB
CCC,CBB,BAB,BBB,CCC,AAB,CCC,BBA,ABC
CCC,BBC,ABA,BBB,CCC,ABB,CCC,BAB,BCB
CCC,BCB,BAB,BBB,CCC,BBB,CCC,ABB,CBB
CCC,CBB,ABC,BBB,CCC,BBB,CCC,BBB,BBC
CCC,BBB,BCC,BBB,CCC,BBB,CCC,BBB,BCC
CCC,BBA,CCC,BBB,CCC,BBA,CCC,BBB,CCC
CCC,BAB,CCA,BBB,CCC,BAA,CCC,BBB,CCB
CCC,ABB,CAB,BBB,CCC,AAA,CCC,BBB,CBB
CCC,BBA,ABC,BBC,CCC,AAB,CCC,BBB,BBB
CCC,BAB,BCB,BCC,CCC,ABB,CCC,BBB,BBB
CCC,ABB,CBA,CCC,CCC,BBB,CCC,BBB,BBB
CCC,BBB,BAB,CCC,CCC,BBB,CCC,BBB,BBB
CCC,BBA,ABB,CCC,CCC,BBB,CCC,BBB,BBB
CCC,BAA,BBB,CCB,CCC,BBB,CCC,BBB,BBC
CCC,AAC,BBB,CBB,CCC,BBB,CCC,BBA,BCC
CCC,ACB,BBB,BBB,CCC,BBB,CCC,BAA,CCC
CCC,CBA,BBC,BBB,CCC,BBC,CCC,AAC,CCC
CCC,BAA,BCB,BBA,CCC,BCC,CCC,ACA,CCC
CCC,AAA,CBB,BAA,CCC,CCC,CCC,CAA,CCC
CCC,AAA,BBB,AAA,CCC,CCA,CCC,AAA,CCA
CCC,AAA,BBA,AAA,CCC,CAA,CCC,AAA,CAA
CCC,AAA,BAA,AAA,CCC,AAB,CCC,AAA,AAA
CCC,AAA,AAA,AAA,CCC,ABC,CCC,AAA,AAA
CCC,AAA,AAA,AAA,CCC,BCC,CCC,AAA,AAA
CCC,AAA,AAA,AAA,CCC,CCB,CCC,AAA,AAA
CCC,AAA,AAA,AAA,CCC,CBB,CCC,AAA,AAA
CCC,AAA,AAA,AAA,CCC,BBB,CCC,AAA,AAA
CCC,AAA,AAA,AAA,CCC,BBB,CCC,AAA,AAA
CCC,AAB,AAA,AAA,CCC,BBB,CCC,AAA,AAA
CCC,ABA,AAA,AAA,CCC,BBB,CCC,AAA,AAA
CCC,BAA,AAA,AAA,CCC,BBB,CCC,AAA,AAA
CCC,AAA,AAA,AAB,CCC,BBB,CCC,AAA,AAA
CCC,AAA,AAA,ABB,CCC,BBB,CCC,AAB,AAB
CCC,AAA,AAA,BBB,CCC,BBA,CCC,ABB,ABB
CCC,AAB,AAA,BBB,CCC,BAA,CCC,BBB,BBA
CCC,ABB,AAA,BBC,CCC,AAA,CCC,BBC,BAB
CCC,BBB,AAB,BCC,CCC,AAA,CCC,BCC,ABB
CCC,BBC,ABB,CCC,CCC,AAB,CCC,CCC,BBC
CCC,BCC,BBC,CCC,CCC,ABB,CCC,CCC,BCC
CCC,CCC,BCC,CCC,CCC,BBC,CCC,CCC,CCC
CCC,CCC,CCC,CCC,CCC,BCB,CCC,CCC,CCC
CCC,CCC,CCC,CCC,CCC,CBC,CCC,CCC,CCC
CCC,CCC,CCC,CCC,CCC,BCB,CCC,CCC,CCC
CCC,CCC,CCC,CCC,CCC,CBB,CCC,CCC,CCC
CCC,CCC,CCC,CCC,CCC,BBB,CCC,CCC,CCB
CCC,CCC,CCC,CCC,CCC,BBB,CCC,CCC,CBB
CCC,CCC,CCC,CCC,CCC,BBB,CCC,CCC,BBB
CCC,CCC,CCC,CCC,CCC,BBB,CCC,CCC,BBB
CCC,CCC,CCC,CCC,CCC,BBB,CCC,CCC,BBC
CCC,CCC,CCC,CCB,CCC,BBB,CCC,CCC,BCC
CCC,CCC,CCC,CBB,CCC,BBB,CCC,CCC,CCC
CCC,CCC,CCC,BBC,CCC,BBB,CCC,CCC,CCB
CCC,CCC,CCC,BCB,CCC,BBB,CCC,CCC,CBB
CCC,CCC,CCC,CBC,CCC,BBA,CCC,CCC,BBB
CCC,CCC,CCC,BCC,CCC,BAA,CCC,CCC,BBB
CCC,CCC,CCC,CCC,CCC,AAA,CCC,CCC,BBB
CCC,CCB,CCC,CCC,CCC,AAA,CCC,CCC,BBB
CCC,CBB,CCC,CCC,CCC,AAA,CCC,CCC,BBB
CCC,BBB,CCC,CCB,CCC,AAB,CCC,CCC,BBB
CCC,BBB,CCB,CBC,CCC,ABB,CCC,CCC,BBC
CCC,BBB,CBB,BCB,CCC,BBC,CCC,CCC,BCC
CCC,BBC,BBB,CBB,CCC,BCB,CCC,CCC,CCC
CCC,BCC,BBB,BBB,CCC,CBB,CCC,CCB,CCC
CCC,CCC,BBC,BBB,CCC,BBB,CCC,CBB,CCC
CCC,CCB,BCB,BBB,CCC,BBB,CCC,BBB,CCC
CCC,CBB,CBA,BBB,CCC,BBB,CCC,BBB,CCC
CCC,BBC,BAA,BBB,CCC,BBB,CCC,BBB,CCB
CCC,BCC,AAB,BBB,CCC,BBB,CCC,BBC,CBB
CCC,CCB,ABA,BBB,CCC,BBC,CCC,BCC,BBB
CCC,CBB,BAA,BBB,CCC,BCB,CCC,CCB,BBB
CCC,BBB,AAA,BBB,CCC,CBC,CCC,CBB,BBB
CCC,BBA,AAB,BBB,CCC,BCB,CCC,BBB,BBB
CCC,BAB,ABB,BBB,CCC,CBC,CCC,BBB,BBB
CCC,ABA,BBB,BBB,CCC,BCC,CCC,BBB,BBB
CCC,BAB,BBC,BBB,CCC,CCC,CCC,BBB,BBB
CCC,ABB,BCC,BBB,CCC,CCB,CCC,BBB,BBB
CCC,BBB,CCC,BBB,CCC,CBA,CCC,BBB,BBB
CCC,BBB,CCB,BBB,CCC,BAB,CCC,BBB,BBA
CCC,BBB,CBA,BBB,CCC,ABB,CCC,BBB,BAA
CCC,BBB,BAB,BBB,CCC,BBA,CCC,BBA,AAB
CCC,BBB,ABC,BBA,CCC,BAA,CCC,BAA,ABB
CCC,BBA,BCA,BAA,CCC,AAC,CCC,AAA,BBA
CCC,BAA,CAA,AAA,CCC,ACC,CCC,AAA,BAA
CCC,AAB,AAB,AAA,CCC,CCC,CCC,AAA,AAA
CCC,ABC,ABC,AAB,CCC,CCC,CCC,AAA,AAB
CCC,BCC,BCC,ABB,CCC,CCC,CCC,AAA,ABB
CCC,CCC,CCC,BBC,CCC,CCC,CCC,AAA,BBB
CCC,CCC,CCC,BCC,CCC,CCC,CCC,AAA,BBB
CCC,CCC,CCC,CCC,CCC,CCC,CCC,AAB,BBB
CCC,CCC,CCC,CCC,CCC,CCC,CCC,ABB,BBB
CCC,CCC,CCC,CCC,CCC,CCC,CCC,BBC,BBB
CCC,CCC,CCC,CCC,CCC,CCC,CCC,BCB,BBB
CCC,CCC,CCC,CCC,CCC,CCC,CCC,CBC,BBB
CCC,CCC,CCB,CCB,CCC,CCC,CCC,BCB,BBA
CCC,CCC,CBB,CBB,CCC,CCC,CCC,CBA,BAA
CCC,CCB,BBB,BBB,CCC,CCC,CCC,BAA,AAC
CCC,CBB,BBA,BBA,CCC,CCC,CCC,AAA,ACA
CCC,BBB,BAB,BAA,CCC,CCC,CCC,AAA,CAA
CCC,BBA,ABA,AAA,CCC,CCC,CCC,AAA,AAB
CCC,BAA,BAA,AAB,CCC,CCB,CCC,AAA,ABB
CCC,AAB,AAA,ABB,CCC,CBB,CCC,AAB,BBB
CCC,ABB,AAB,BBB,CCC,BBB,CCC,ABB,BBB
CCC,BBB,ABB,BBB,CCC,BBB,CCC,BBB,BBB
CCC,BBB,BBB,BBC,CCC,BBB,CCC,BBC,BBC
CCC,BBB,BBB,BCC,CCC,BBA,CCC,BCC,BCC
CCC,BBB,BBB,CCB,CCC,BAA,CCC,CCC,CCC
CCC,BBB,BBB,CBC,CCC,AAA,CCB,CCC,CCB
CCC,BBA,BBA,BCB,CCC,AAA,CBC,CCB,CBB
CCC,BAA,BAA,CBB,CCC,AAA,BCC,CBB,BBB
CCC,AAA,AAA,BBB,CCC,AAA,CCC,BBB,BBC
CCC,AAA,AAA,BBB,CCC,AAA,CCC,BBB,BCB
CCC,AAB,AAB,BBC,CCC,AAA,CCC,BBC,CBB
CCC,ABB,ABB,BCC,CCC,AAA,CCC,BCC,BBC
CCC,BBB,BBB,CCC,CCC,AAA,CCC,CCC,BCC
CCC,BBB,BBB,CCC,CCC,AAA,CCC,CCC,CCC
CCC,BBC,BBC,CCC,CCC,AAB,CCC,CCC,CCC
CCC,BCC,BCC,CCC,CCC,ABB,CCC,CCC,CCC
CCC,CCC,CCC,CCC,CCC,BBB,CCC,CCC,CCC
CCC,CCC,CCC,CCC,CCC,BBB,CCC,CCC,CCC
CCC,CCC,CCB,CCB,CCC,BBB,CCC,CCC,CCB
CCC,CCB,CBB,CBB,CCC,BBB,CCC,CCC,CBB
CCC,CBB,BBB,BBB,CCC,BBB,CCC,CCB,BBB
CCC,BBB,BBA,BBA,CCC,BBB,CCC,CBB,BBB
CCC,BBA,BAA,BAA,CCC,BBA,CCC,BBB,BBA
CCC,BAA,AAA,AAA,CCC,BAA,CCC,BBA,BAA
CCC,AAA,AAA,AAA,CCC,AAA,CCC,BAA,AAA
CCC,AAA,AAA,AAA,CCC,AAA,CCC,AAA,AAA
CCC,AAA,AAA,AAA,CCC,AAB,CCC,AAA,AAA
CCC,AAA,AAA,AAA,CCC,ABB,CCC,AAA,AAA
CCC,AAA,AAA,AAA,CCC,BBB,CCC,AAA,AAB
CCC,AAA,AAB,AAA,CCC,BBB,CCC,AAA,ABB
CCC,AAA,ABB,AAA,CCC,BBC,CCC,AAA,BBB
CCC,AAA,BBB,AAA,CCC,BCC,CCC,AAB,BBB
CCC,AAA,BBB,AAA,CCC,CCC,CCC,ABB,BBB
CCC,AAA,BBB,AAB,CCC,CCC,CCC,BBB,BBB
CCC,AAB,BBB,ABB,CCC,CCC,CCC,BBB,BBB
CCC,ABB,BBC,BBB,CCC,CCC,CCC,BBB,BBA
CCC,BBB,BCC,BBA,CCC,CCC,CCC,BBB,BAA
CCC,BBB,CCB,BAB,CCC,CCB,CCC,BBA,AAA
CCC,BBA,CBC,ABB,CCC,CBB,CCC,BAB,AAA
CCC,BAA,BCB,BBB,CCC,BBB,CCC,ABB,AAA
CCC,AAB,CBB,BBB,CCC,BBB,CCC,BBB,AAA
CCC,ABA,BBA,BBA,CCC,BBB,CCC,BBA,AAA
CCC,BAA,BAA,BAB,CCC,BBC,CCC,BAB,AAA
CCC,AAB,AAA,ABB,CCC,BCC,CCC,ABC,AAA
CCC,ABB,AAA,BBB,CCC,CCC,CCC,BCC,AAA
CCC,BBA,AAB,BBB,CCC,CCC,CCC,CCC,AAA
CCC,BAB,ABA,BBB,CCC,CCC,CCC,CCC,AAA
CCC,ABA,BAA,BBB,CCC,CCB,CCC,CCB,AAB
CCC,BAB,AAB,BBB,CCC,CBB,CCC,CBB,ABB
CCC,ABC,ABA,BBB,CCC,BBB,CCC,BBB,BBB
CCC,BCC,BAB,BBB,CCC,BBB,CCC,BBB,BBB
CCC,CCB,ABC,BBB,CCC,BBB,CCC,BBB,BBB
CCC,CBB,BCB,BBB,CCC,BBA,CCC,BBB,BBA
CCC,BBB,CBC,BBB,CCC,BAB,CCC,BBB,BAA
CCC,BBA,BCB,BBA,CCC,ABB,CCC,BBA,AAA
CCC,BAA,CBC,BAA,CCC,BBB,CCC,BAA,AAA
CCC,AAB,BCC,AAA,CCC,BBB,CCC,AAB,AAA
CCC,ABB,CCC,AAB,CCC,BBB,CCC,ABB,AAA
CCC,BBB,CCC,ABB,CCC,BBC,CCC,BBB,AAA
CCC,BBA,CCC,BBB,CCC,BCC,CCC,BBB,AAC
