sym0,sym1,sym2,sym3,sym4,sym5,sym6,sym7
R111,R40,R52,R124,R123,R220,R133,R44
R111,R40,R52,R124,R123,R220,R133,R44
R111,R40,R52,R124,R123,R220,R133,R44
R111,R40,R52,R124,R123,R220,R133,R44
R111,R40,R52,R124,R223,R220,R133,R44
R111,R40,R52,R124,R223,R220,R133,R44
R111,R40,R52,R124,R223,R220,R134,R44
R111,R40,R52,R124,R223,R220,R124,R44
R111,R40,R52,R124,R223,R220,R124,R44
R111,R40,R52,R124,R223,R220,R124,R44
R111,R40,R52,R124,R223,R220,R124,R44
R211,R40,R52,R124,R223,R220,R124,R44
R211,R40,R52,R124,R223,R220,R134,R44
R211,R40,R52,R124,R223,R320,R124,R44
R211,R40,R52,R124,R223,R220,R124,R44
R211,R40,R52,R124,R223,R220,R124,R44
R211,R40,R52,R124,R223,R220,R124,R44
R211,R40,R52,R124,R223,R220,R124,R44
R211,R40,R52,R124,R223,R220,R124,R44
R211,R40,R52,R124,R223,R220,R124,R44
R211,R40,R52,R124,R223,R220,R124,R44
R211,R40,R52,R124,R223,R220,R124,R44
R211,R40,R52,R124,R223,R220,R124,R44
R211,R40,R52,R124,R223,R220,R124,R44
R211,R40,R52,R124,R223,R220,R124,R44
R211,R40,R52,R124,R213,R220,R124,R44
R211,R40,R52,R124,R213,R220,R124,R44
R211,R40,R52,R124,R213,R220,R135,R44
R211,R30,R52,R224,R213,R220,R135,R44
R211,R30,R42,R224,R214,R230,R135,R44
R211,R30,R42,R225,R214,R230,R135,R44
R211,R30,R42,R235,R215,R230,R125,R44
R211,R30,R42,R235,R215,R230,R125,R144
R211,R20,R32,R235,R216,R240,R125,R144
R211,R20,R32,R235,R216,R240,R125,R144
R211,R20,R32,R235,R216,R240,R125,R144
R211,R20,R32,R245,R216,R240,R125,R144
R211,R20,R32,R245,R216,R240,R237,R144
R211,R20,R32,R245,R217,R240,R237,R144
R211,R20,R33,R345,R217,R240,R237,R144
R211,R20,R33,R345,R217,R240,R237,R144
R211,R20,R33,R345,R216,R240,R237,R144
R211,R20,R33,R235,R216,R240,R237,R144
R211,R30,R33,R235,R216,R240,R237,R144
R211,R30,R42,R234,R215,R230,R237,R44
R211,R30,R42,R234,R215,R230,R237,R44
R211,R30,R42,R224,R214,R230,R237,R44
R211,R30,R42,R224,R314,R230,R237,R44
R211,R30,R42,R224,R314,R230,R237,R44
R211,R30,R42,R224,R314,R230,R237,R44
R211,R30,R42,R224,R314,R230,R237,R44
R211,R30,R42,R224,R314,R230,R237,R44
R211,R30,R52,R224,R313,R230,R237,R44
R211,R30,R52,R123,R313,R330,R237,R44
R211,R40,R52,R123,R313,R220,R237,R44
R211,R40,R52,R124,R313,R220,R237,R44
R311,R40,R52,R123,R313,R220,R237,R44
R311,R40,R52,R123,R313,R220,R237,R44
R311,R40,R52,R123,R313,R220,R237,R44
R311,R40,R52,R123,R313,R220,R237,R44
R311,R40,R52,R123,R313,R220,R237,R44
R311,R40,R52,R124,R313,R220,R238,R44
R311,R40,R52,R124,R313,R220,R238,R44
R311,R40,R52,R124,R313,R220,R238,R44
R311,R40,R52,R124,R313,R220,R238,R44
R311,R40,R52,R123,R313,R220,R238,R44
R311,R40,R52,R124,R313,R220,R238,R44
R311,R40,R52,R124,R313,R320,R238,R44
R311,R40,R52,R124,R313,R220,R238,R44
R311,R40,R52,R124,R313,R220,R238,R44
R311,R40,R52,R113,R313,R220,R238,R44
R311,R40,R52,R124,R313,R220,R238,R44
R311,R40,R52,R113,R313,R220,R238,R44
R311,R40,R52,R113,R313,R220,R238,R44
R311,R40,R52,R113,R313,R220,R238,R44
R311,R40,R52,R113,R313,R220,R238,R44
R311,R40,R52,R113,R313,R220,R238,R44
R311,R40,R52,R123,R313,R220,R238,R44
R311,R40,R52,R113,R313,R220,R238,R44
R311,R40,R52,R113,R313,R220,R238,R44
R311,R40,R52,R113,R313,R220,R238,R44
R311,R40,R52,R123,R313,R220,R238,R44
R311,R40,R52,R123,R313,R220,R238,R44
R311,R40,R52,R123,R313,R220,R238,R44
R311,R40,R52,R113,R313,R220,R238,R44
R311,R40,R52,R123,R313,R220,R238,R44
R311,R40,R52,R113,R313,R220,R238,R44
R311,R40,R52,R123,R413,R220,R238,R44
R311,R40,R52,R123,R413,R220,R238,R44
R311,R40,R52,R123,R413,R220,R238,R44
R311,R40,R52,R123,R413,R220,R238,R44
R311,R40,R52,R123,R413,R220,R238,R44
R311,R40,R52,R123,R413,R220,R238,R44
R311,R40,R52,R113,R413,R220,R238,R44
R311,R40,R152,R223,R413,R220,R239,R54
R311,R30,R152,R223,R422,R320,R239,R165
R430,R130,R242,R323,R432,R320,R239,R364
R440,R330,R341,R432,R442,R421,R239,R564
R450,R420,R431,R431,R452,R521,R239,R663
R450,R520,R531,R541,R462,R621,R339,R763
R460,R520,R530,R640,R462,R621,R339,R862
R460,R620,R620,R650,R472,R721,R339,R862
R470,R710,R620,R750,R481,R722,R329,R851
R470,R710,R720,R750,R481,R722,R329,R851
R480,R810,R720,R760,R491,R822,R329,R940
R480,R810,R720,R860,R491,R832,R329,R940
R480,R810,R820,R860,R491,R832,R329,R940
R494,R910,R810,R860,R491,R832,R457,R940
R485,R810,R720,R760,R492,R832,R466,R940
R489,R710,R620,R760,R472,R731,R593,R740
R478,R620,R621,R651,R472,R731,R593,R641
R467,R520,R531,R551,R462,R631,R592,R641
R456,R420,R431,R542,R452,R521,R592,R542
R456,R420,R431,R442,R452,R521,R592,R442
R444,R330,R341,R432,R442,R421,R592,R342
R434,R330,R342,R432,R442,R421,R592,R342
R433,R230,R242,R333,R432,R420,R592,R243
R423,R230,R242,R333,R432,R420,R592,R243
R423,R230,R242,R333,R433,R320,R592,R243
R422,R130,R242,R323,R422,R320,R592,R143
R422,R130,R142,R223,R422,R320,R592,R143
R422,R130,R142,R223,R423,R320,R592,R143
R412,R130,R152,R223,R423,R320,R592,R144
R412,R130,R152,R223,R423,R320,R592,R44
R411,R30,R152,R223,R413,R320,R592,R44
R411,R40,R152,R224,R413,R320,R592,R44
R411,R40,R152,R224,R413,R320,R592,R44
R411,R40,R152,R224,R413,R320,R592,R44
R411,R40,R152,R224,R513,R320,R592,R44
R411,R40,R152,R224,R513,R320,R592,R44
R411,R40,R152,R224,R513,R320,R592,R44
R411,R40,R152,R224,R513,R220,R592,R44
R411,R40,R152,R124,R513,R220,R592,R44
R411,R40,R152,R224,R513,R220,R592,R44
R411,R40,R152,R124,R513,R220,R592,R44
R411,R40,R152,R124,R513,R220,R592,R44
R511,R40,R152,R124,R513,R220,R592,R44
R511,R40,R152,R124,R513,R220,R592,R44
R511,R40,R152,R124,R513,R220,R592,R44
R511,R40,R152,R124,R513,R220,R592,R44
R511,R40,R152,R124,R513,R220,R592,R44
R501,R40,R152,R124,R513,R220,R592,R44
R501,R40,R152,R124,R513,R220,R593,R44
R501,R40,R152,R124,R513,R220,R593,R44
R501,R40,R52,R124,R513,R220,R593,R44
R501,R40,R52,R124,R513,R220,R593,R44
R501,R40,R52,R124,R513,R220,R593,R44
R501,R40,R52,R124,R513,R220,R593,R44
R501,R40,R52,R124,R513,R220,R593,R44
R501,R40,R52,R124,R513,R220,R593,R44
R501,R40,R52,R124,R513,R220,R593,R44
R501,R40,R52,R124,R513,R220,R593,R44
R501,R40,R52,R124,R513,R220,R593,R44
R501,R40,R52,R124,R513,R220,R593,R44
R501,R40,R52,R124,R513,R220,R593,R44
R501,R40,R52,R124,R513,R220,R593,R44
R501,R40,R52,R124,R513,R220,R593,R44
R501,R40,R52,R124,R513,R220,R593,R54
R501,R40,R52,R124,R513,R220,R593,R44
R501,R40,R52,R124,R513,R220,R593,R44
R501,R40,R52,R124,R513,R220,R593,R44
R501,R40,R52,R124,R513,R220,R593,R44
R501,R40,R52,R124,R513,R220,R593,R44
R501,R40,R52,R124,R513,R220,R593,R44
R501,R30,R42,R134,R513,R220,R593,R45
R501,R30,R42,R135,R513,R220,R593,R135
R501,R21,R42,R45,R513,R220,R593,R236
R501,R21,R32,R46,R513,R220,R593,R226
R501,R11,R32,R56,R513,R221,R593,R327
R501,R11,R22,R67,R613,R121,R593,R417
R501,R11,R22,R67,R613,R111,R693,R417
R501,R1,R22,R77,R613,R111,R693,R518
R502,R2,R12,R78,R613,R111,R693,R508
R501,R2,R12,R88,R603,R121,R693,R609
R501,R2,R12,R98,R603,R121,R694,R709
R501,R2,R12,R98,R603,R21,R693,R709
R501,R2,R112,R98,R603,R21,R694,R709
R501,R2,R112,R98,R603,R21,R693,R709
R501,R2,R112,R98,R603,R21,R694,R709
R601,R2,R112,R98,R603,R21,R694,R709
R601,R1,R122,R97,R603,R31,R684,R718
R601,R1,R122,R97,R603,R31,R684,R618
R601,R11,R122,R86,R603,R31,R684,R627
R601,R11,R122,R76,R603,R31,R684,R526
R601,R11,R132,R176,R603,R130,R684,R526
R601,R21,R132,R166,R603,R130,R684,R436
R601,R21,R132,R165,R603,R120,R684,R335
R601,R21,R142,R155,R603,R120,R684,R335
R601,R20,R142,R155,R603,R120,R684,R235
R601,R30,R142,R145,R603,R220,R684,R235
R601,R30,R142,R145,R603,R220,R684,R245
R601,R30,R142,R135,R603,R220,R684,R145
R601,R30,R142,R134,R603,R220,R684,R145
R601,R30,R143,R134,R603,R220,R684,R145
R601,R30,R143,R134,R603,R220,R684,R144
R601,R30,R153,R134,R603,R220,R684,R144
R601,R30,R153,R134,R603,R220,R684,R44
R601,R30,R153,R124,R603,R220,R684,R44
R601,R30,R153,R124,R603,R220,R684,R44
R601,R30,R153,R124,R603,R220,R684,R44
R601,R40,R153,R124,R603,R220,R684,R44
R601,R40,R153,R124,R603,R220,R684,R44
R601,R40,R153,R124,R603,R220,R684,R44
R601,R40,R153,R124,R603,R220,R684,R44
R601,R40,R153,R124,R603,R220,R684,R44
R601,R40,R153,R124,R603,R220,R684,R44
R601,R40,R153,R124,R603,R220,R684,R44
R601,R40,R153,R124,R603,R220,R684,R44
R601,R40,R153,R124,R603,R220,R684,R44
R601,R40,R153,R124,R603,R220,R684,R44
R601,R40,R153,R124,R603,R220,R685,R44
R601,R40,R153,R124,R603,R220,R685,R44
R601,R40,R153,R124,R703,R220,R685,R44
R601,R40,R153,R124,R703,R220,R685,R44
R601,R40,R153,R124,R703,R220,R685,R44
R601,R40,R153,R124,R703,R220,R685,R44
R601,R40,R153,R124,R703,R220,R685,R44
R601,R40,R153,R124,R703,R220,R685,R44
R601,R40,R153,R124,R703,R220,R685,R44
R601,R40,R153,R124,R703,R220,R685,R44
R601,R40,R153,R124,R703,R220,R685,R44
R701,R40,R153,R124,R703,R220,R685,R44
R701,R40,R153,R124,R703,R220,R685,R44
R701,R40,R153,R124,R703,R220,R785,R44
R701,R40,R153,R124,R703,R220,R785,R44
R701,R40,R153,R124,R703,R220,R785,R44
R701,R40,R153,R124,R703,R220,R785,R44
R701,R40,R153,R124,R703,R220,R785,R54
R701,R40,R153,R114,R702,R220,R785,R55
R701,R50,R163,R214,R712,R320,R785,R55
R720,R50,R263,R215,R722,R321,R785,R66
R730,R160,R273,R315,R722,R421,R785,R67
R740,R160,R374,R406,R742,R431,R775,R177
R740,R170,R374,R407,R742,R532,R775,R178
R750,R280,R484,R508,R752,R532,R775,R188
R750,R280,R585,R608,R762,R632,R775,R288
R760,R390,R585,R609,R772,R632,R775,R289
R760,R391,R695,R709,R772,R732,R765,R289
R760,R391,R695,R709,R782,R732,R765,R399
R770,R490,R795,R809,R781,R732,R765,R399
R780,R590,R894,R909,R781,R842,R766,R499
R770,R690,R894,R908,R790,R842,R845,R598
R780,R780,R983,R916,R780,R942,R845,R697
R790,R770,R982,R926,R780,R942,R845,R797
R790,R860,R972,R924,R780,R942,R845,R896
R790,R960,R962,R933,R790,R942,R845,R984
R790,R950,R951,R933,R790,R942,R835,R984
R790,R940,R951,R942,R790,R932,R835,R973
R890,R940,R941,R942,R790,R932,R835,R962
R890,R930,R941,R951,R790,R932,R835,R962
R890,R930,R930,R951,R891,R932,R835,R951
R890,R920,R930,R951,R891,R932,R835,R951
R880,R920,R830,R851,R891,R932,R834,R951
R861,R821,R831,R851,R882,R832,R824,R941
R861,R722,R722,R852,R883,R724,R824,R852
R860,R633,R624,R843,R874,R625,R823,R753
R860,R533,R624,R843,R885,R525,R823,R754
R850,R435,R525,R834,R886,R416,R823,R664
R850,R335,R526,R825,R886,R317,R813,R565
R850,R336,R517,R826,R887,R308,R812,R566
R840,R247,R417,R826,R888,R208,R812,R466
R840,R148,R418,R817,R888,R108,R812,R366
R840,R148,R418,R817,R889,R109,R802,R367
R840,R149,R419,R918,R889,R9,R902,R267
R830,R49,R419,R918,R889,R9,R902,R267
R830,R49,R319,R809,R889,R9,R901,R167
R830,R49,R319,R809,R879,R9,R901,R167
R811,R49,R319,R819,R879,R8,R901,R157
R811,R48,R328,R718,R868,R7,R902,R57
R811,R47,R227,R617,R857,R7,R902,R56
R811,R46,R227,R617,R847,R16,R902,R56
R811,R45,R236,R517,R846,R115,R902,R56
R811,R44,R236,R416,R836,R114,R902,R55
R801,R44,R235,R416,R835,R114,R902,R55
R801,R43,R145,R415,R825,R113,R902,R55
R801,R43,R145,R315,R825,R113,R902,R55
R801,R42,R144,R315,R824,R222,R902,R55
R801,R42,R144,R315,R814,R222,R902,R55
R801,R41,R144,R315,R814,R222,R902,R55
R801,R41,R144,R224,R814,R221,R902,R54
R801,R41,R144,R224,R814,R221,R902,R54
R801,R41,R154,R224,R814,R221,R902,R54
R801,R41,R153,R224,R813,R221,R902,R54
R801,R41,R153,R224,R803,R221,R902,R54
R801,R40,R153,R224,R803,R221,R903,R54
R801,R40,R153,R224,R803,R221,R903,R54
R801,R40,R153,R224,R803,R220,R903,R54
R801,R40,R153,R224,R803,R220,R903,R54
R801,R40,R153,R224,R803,R220,R903,R54
R801,R40,R153,R224,R803,R220,R903,R54
R801,R40,R153,R224,R803,R220,R903,R44
R801,R40,R153,R224,R803,R220,R903,R44
R901,R40,R153,R124,R803,R220,R903,R44
R901,R40,R153,R124,R803,R220,R903,R44
R901,R40,R153,R224,R903,R220,R903,R44
R901,R40,R153,R124,R903,R220,R903,R44
R901,R40,R153,R124,R903,R220,R903,R44
R901,R40,R153,R124,R903,R220,R903,R44
R901,R40,R153,R124,R903,R220,R903,R44
R901,R40,R153,R124,R903,R220,R903,R44
R901,R40,R153,R124,R903,R220,R903,R44
R901,R40,R153,R124,R903,R220,R903,R44
R901,R40,R153,R124,R903,R220,R903,R44
R901,R40,R153,R124,R903,R220,R903,R44
R901,R40,R153,R124,R903,R220,R903,R44
R901,R40,R153,R124,R903,R220,R903,R44
R901,R40,R153,R124,R903,R220,R903,R44
R901,R40,R153,R124,R903,R220,R903,R44
R901,R40,R153,R124,R903,R220,R903,R44
R901,R40,R153,R124,R903,R220,R903,R44
R901,R40,R153,R124,R903,R220,R903,R44
R901,R40,R153,R124,R903,R220,R903,R44
R901,R40,R153,R124,R903,R220,R903,R44
R901,R40,R153,R124,R903,R220,R903,R44
R901,R40,R153,R124,R903,R220,R903,R44
R901,R40,R153,R124,R903,R220,R903,R44
R901,R40,R153,R124,R903,R220,R903,R44
R901,R40,R153,R124,R903,R220,R903,R44
R901,R40,R153,R124,R903,R220,R903,R44
R901,R40,R153,R124,R903,R220,R904,R44
R901,R40,R153,R124,R903,R220,R904,R44
R901,R40,R153,R124,R903,R220,R904,R44
R901,R40,R153,R124,R903,R220,R904,R44
R901,R40,R153,R124,R903,R220,R904,R44
R901,R40,R153,R124,R903,R220,R904,R44
R901,R40,R153,R124,R903,R220,R904,R44
R901,R40,R153,R124,R903,R220,R904,R44
R901,R40,R153,R124,R903,R220,R904,R44
R901,R40,R153,R124,R903,R220,R904,R44
R901,R40,R153,R124,R903,R220,R904,R44
R901,R40,R153,R124,R903,R220,R904,R44
R901,R40,R153,R124,R903,R220,R904,R44
R901,R40,R153,R124,R903,R220,R904,R44
R901,R40,R153,R124,R903,R220,R904,R44
R901,R40,R153,R124,R903,R220,R904,R44
